CountryCode,CountryName,CoverageType,RequestYear,DataYear,DataType,PovertyLine,HeadCount,PovGap,PovGapSqr,ReqYearPopulation,PovertyLine.extreme,HeadCount.extreme,PovGap.extreme,PovGapSqr.extreme
BWA,Botswana,N,1987,,X,2.066081,0.437951,0.1866613,0.1011328,1.264314,1.9,0.4040267,0.1661615,0.08736217
BWA,Botswana,N,1990,,X,2.066081,0.368754,0.1462161,0.07468387,1.377912,1.9,0.3363755,0.1281656,0.06325092
BWA,Botswana,N,1993,,X,2.066081,0.3795834,0.1525856,0.0789601,1.494693,1.9,0.346874,0.1341592,0.06717849
BWA,Botswana,N,1996,,X,2.066081,0.3583255,0.1424608,0.07368666,1.60406,1.9,0.3275107,0.124941,0.06270842
BWA,Botswana,N,1999,,X,2.066081,0.3259462,0.1251122,0.06413488,1.699862,1.9,0.2905905,0.1090578,0.05445493
BWA,Botswana,N,2002,,X,2.066081,0.3336048,0.1319107,0.06938143,1.779953,1.9,0.3016301,0.1156617,0.05943366
BWA,Botswana,N,2005,,X,2.066081,0.2806799,0.1055326,0.05359662,1.855852,1.9,0.2530294,0.09151188,0.04538083
BWA,Botswana,N,2008,,X,2.066081,0.1956064,0.06392338,0.03005694,1.946351,1.9,0.1708827,0.05342792,0.02482663
BWA,Botswana,N,2010,,X,2.066081,0.1997114,0.06432847,0.02961409,2.014866,1.9,0.176652,0.05351677,0.02425539
BWA,Botswana,N,2011,,X,2.066081,0.1980609,0.06126426,0.02760935,2.051339,1.9,0.1690893,0.05048519,0.02244626
BWA,Botswana,N,2012,,X,2.066081,0.1985003,0.06002762,0.02659196,2.089315,1.9,0.1674784,0.04921677,0.02147711
BWA,Botswana,N,2013,,X,2.066081,0.1729409,0.05024337,0.02159307,2.128507,1.9,0.1453139,0.04074182,0.01723112
BWA,Botswana,N,2015,,X,2.066081,0.1931308,0.05534825,0.02324835,2.209197,1.9,0.161877,0.04473175,0.01835888
CAF,Central African Republic,N,1981,1992.43,X,1.940289,0.7957942,0.5312452,0.4046325,2.346797,1.9,0.7909157,0.525687,0.3993243
CAF,Central African Republic,N,1984,1992.43,X,1.940289,0.7978802,0.5336418,0.4069288,2.565803,1.9,0.7930318,0.5280898,0.4016161
CAF,Central African Republic,N,1987,1992.43,X,1.940289,0.8087539,0.5463381,0.4191696,2.755244,1.9,0.8040671,0.5408231,0.4138366
CAF,Central African Republic,N,1990,1992.43,X,1.940289,0.8196355,0.5594058,0.4319046,2.93978,1.9,0.8151184,0.5539353,0.4265563
CAF,Central African Republic,N,1993,,X,1.940289,0.8385745,0.5814504,0.4537939,3.181222,1.9,0.8343025,0.576043,0.4484377
CAF,Central African Republic,N,1996,,X,1.940289,0.7818953,0.4985351,0.3708402,3.435821,1.9,0.776258,0.4925843,0.365494
CAF,Central African Republic,N,1999,,X,1.940289,0.7036956,0.3953452,0.2713459,3.676508,1.9,0.6963902,0.3888904,0.2661689
CAF,Central African Republic,N,2002,,X,1.940289,0.6456331,0.3129921,0.1900934,3.907612,1.9,0.6359441,0.3060354,0.1849743
CAF,Central African Republic,N,2005,,X,1.940289,0.6636287,0.3241809,0.1962377,4.12791,1.9,0.653509,0.3170941,0.1909051
CAF,Central African Republic,N,2008,2008,X,1.940289,0.6710305,0.3378182,0.2113231,4.345386,1.9,0.6626479,0.3308432,0.2060502
CAF,Central African Republic,N,2010,2008,X,1.940289,0.6617852,0.330008,0.2054221,4.448525,1.9,0.6521539,0.3230757,0.2002302
CAF,Central African Republic,N,2011,2008,X,1.940289,0.6497405,0.3213341,0.1989304,4.476153,1.9,0.6403104,0.3144605,0.1938306
CAF,Central African Republic,N,2012,2008,X,1.940289,0.6350149,0.3091995,0.1899589,4.490416,1.9,0.6250125,0.3024,0.1849933
CAF,Central African Republic,N,2013,2008,X,1.940289,0.7989022,0.4630564,0.314628,4.499653,1.9,0.7933779,0.4559966,0.3084166
CAF,Central African Republic,N,2015,2008,X,1.940289,0.7855268,0.4472027,0.300779,4.5461,1.9,0.7773453,0.4401176,0.2946544
CHL,Chile,N,1981,1987,Y,2.539523,0.1410264,0.04820413,0.02594343,11.439144,1.9,0.077535,0.02842146,0.01631826
CHL,Chile,N,1984,1987,Y,2.539523,0.2244411,0.07891032,0.04123841,11.985658,1.9,0.1316988,0.04541445,0.02460485
CHL,Chile,N,1987,1987,Y,2.539523,0.2027163,0.07051716,0.03694318,12.594145,1.9,0.1167473,0.04052607,0.02225039
CHL,Chile,N,1990,1990,Y,2.539523,0.1481849,0.0491859,0.02571582,13.242132,1.9,0.08128658,0.02778157,0.0157412
CHL,Chile,N,1993,,Y,2.539523,0.0983257,0.03107189,0.01625121,13.882668,1.9,0.04910613,0.01718794,0.01020633
CHL,Chile,N,1996,1996,Y,2.539523,0.07151617,0.02225219,0.01163451,14.497826,1.9,0.03437269,0.01249581,0.007265608
CHL,Chile,N,1999,,Y,2.539523,0.07806977,0.02700166,0.01515003,15.076952,1.9,0.04155848,0.01635476,0.01010096
CHL,Chile,N,2002,,Y,2.539523,0.07782132,0.02849265,0.01687062,15.623635,1.9,0.0431791,0.01816202,0.01187273
CHL,Chile,N,2005,,Y,2.539523,0.05473598,0.01932299,0.01128106,16.147064,1.9,0.02903176,0.01195762,0.007910439
CHL,Chile,N,2008,,Y,2.539523,0.04044765,0.01622702,0.01053009,16.661942,1.9,0.02317918,0.01115921,0.008089144
CHL,Chile,N,2010,,Y,2.539523,0.03586148,0.0142761,0.009276895,16.993354,1.9,0.02084941,0.009820266,0.007132671
CHL,Chile,N,2011,2011,Y,2.539523,0.02916425,0.0107111,0.00663072,17.153357,1.9,0.01562241,0.006960933,0.004926098
CHL,Chile,N,2012,,Y,2.539523,0.02047309,0.008149338,0.005310972,17.309746,1.9,0.01192494,0.005570767,0.004107985
CHL,Chile,N,2013,2013,Y,2.539523,0.01551824,0.006574211,0.004422721,17.462982,1.9,0.009166148,0.004659749,0.003492524
CHL,Chile,N,2015,2015,Y,2.539523,0.02102081,0.009771758,0.007193366,17.762681,1.9,0.01297453,0.0075813,0.006050069
CHN,China,R,1981,1981,Y,1.221936,0.7824933,0.2800622,0.1290845,793.935216,1.9,0.9535688,0.4987209,0.2922301
CHN,China,R,1984,1984,Y,1.221936,0.5134484,0.1461789,0.05790604,806.618745,1.9,0.8456264,0.3474051,0.1744839
CHN,China,R,1987,1987,Y,1.221936,0.3713757,0.1060121,0.04260693,821.058949,1.9,0.7205992,0.2683076,0.1302047
CHN,China,R,1990,1990,X,1.221936,0.4329611,0.115463,0.04274778,835.019382,1.9,0.785309,0.3003483,0.1438616
CHN,China,R,1993,1993,X,1.221936,0.3805242,0.09760107,0.0352401,835.478607,1.9,0.7139509,0.2682927,0.1273827
CHN,China,R,1996,1996,X,1.221936,0.241134,0.05220114,0.01533887,828.956742,1.9,0.5476726,0.1762767,0.07467205
CHN,China,R,1999,1999,X,1.221936,0.2631424,0.06096699,0.01907359,815.968942,1.9,0.5591451,0.1883188,0.08276247
CHN,China,R,2002,2002,X,1.221936,0.2184211,0.0475767,0.01391918,788.4063,1.9,0.4835804,0.1573617,0.0671781
CHN,China,R,2005,2005,X,1.221936,0.09004154,0.01551219,0.004255011,749.352182,1.9,0.3023511,0.07958056,0.02916848
CHN,China,R,2008,2008,X,1.221936,0.07999348,0.01403731,0.003913613,708.17381,1.9,0.2657572,0.07027405,0.02593891
CHN,China,R,2010,2010,X,1.221936,0.04875948,0.007343709,0.001859957,679.206337,1.9,0.2130236,0.05027299,0.01685873
CHN,China,R,2011,2011,X,1.221936,0.02969746,0.005134367,0.001628536,665.196496,1.9,0.1543756,0.03408025,0.01132279
CHN,China,R,2012,2012,X,1.221936,0.02157475,0.003456683,0.001026731,651.507733,1.9,0.1298241,0.02715692,0.008569282
CHN,China,R,2013,2013,X,1.221936,0.003943655,0.0009197268,0.0004441618,637.792141,1.9,0.0337652,0.005852552,0.001867161
CHN,China,R,2015,2015,X,1.221936,0.001687277,0.0004783835,0.0002839867,610.1929,1.9,0.01245027,0.002258685,0.0008157552
CHN,China,U,1981,1981,Y,1.522745,0.3261228,0.06147225,0.01848454,199.949784,1.9,0.5914477,0.1408558,0.04786882
CHN,China,U,1984,1984,Y,1.522745,0.1830909,0.02764644,0.007176614,230.206255,1.9,0.4236267,0.08189912,0.02367785
CHN,China,U,1987,1987,Y,1.522745,0.09609111,0.01864183,0.00730029,262.976051,1.9,0.2407536,0.04730436,0.01609248
CHN,China,U,1990,1990,X,1.522745,0.1706434,0.03428969,0.01113782,300.165618,1.9,0.3198602,0.07597421,0.02671158
CHN,China,U,1993,1993,X,1.522745,0.0986041,0.01918621,0.006499292,342.961393,1.9,0.2071222,0.04532162,0.01551037
CHN,China,U,1996,1996,X,1.522745,0.05744587,0.01018685,0.00326331,388.593258,1.9,0.1373998,0.02703925,0.008558024
CHN,China,U,1999,1999,X,1.522745,0.04756647,0.009384106,0.003383764,436.766058,1.9,0.1087121,0.0226562,0.007761945
CHN,China,U,2002,2002,X,1.522745,0.02037009,0.004827548,0.002285122,491.9937,1.9,0.04902486,0.01046315,0.004125381
CHN,China,U,2005,2005,X,1.522745,0.01195247,0.003439099,0.002030412,554.367818,1.9,0.02663046,0.006425113,0.003031122
CHN,China,U,2008,2008,X,1.522745,0.006626851,0.002337944,0.0017288,616.48119,1.9,0.01340046,0.00378858,0.002190464
CHN,China,U,2010,2010,X,1.522745,0.003700705,0.001341726,0.001020333,658.498663,1.9,0.007451111,0.002140474,0.001269413
CHN,China,U,2011,2011,X,1.522745,0.002687955,0.0009989879,0.0007805537,678.933504,1.9,0.005362962,0.001569783,0.0009545694
CHN,China,U,2012,2012,X,1.522745,0.002185696,0.000859292,0.0007098799,699.187267,1.9,0.004218894,0.001302749,0.0008381185
CHN,China,U,2013,2013,X,1.522745,0.002527231,0.0009071427,0.0006747177,719.587859,1.9,0.00508349,0.001454167,0.0008497857
CHN,China,U,2015,2015,X,1.522745,0.001647814,0.0006579448,0.0005467986,761.0271,1.9,0.003120662,0.0009853224,0.00064194
CIV,Cote d'Ivoire,N,1981,1985.08,X,1.345268,0.01696687,0.007959898,0.00522036,8.664057,1.9,0.04269102,0.01349564,0.007860391
CIV,Cote d'Ivoire,N,1984,1985.08,X,1.345268,0.02525243,0.01026851,0.006440625,9.826055,1.9,0.06970277,0.02073345,0.01076052
CIV,Cote d'Ivoire,N,1987,,X,1.345268,0.01855813,0.003701041,0.001124645,11.019651,1.9,0.06222655,0.01472437,0.005010453
CIV,Cote d'Ivoire,N,1990,,X,1.345268,0.05720493,0.01312669,0.0048073,12.267754,1.9,0.1442014,0.0384845,0.0151016
CIV,Cote d'Ivoire,N,1993,,X,1.345268,0.09998489,0.02666826,0.01100817,13.622731,1.9,0.2255906,0.06606549,0.02850821
CIV,Cote d'Ivoire,N,1996,,X,1.345268,0.08168662,0.01797241,0.006447719,14.995249,1.9,0.2087679,0.05471109,0.02105468
CIV,Cote d'Ivoire,N,1999,,X,1.345268,0.1119775,0.02732404,0.01020515,16.300233,1.9,0.2451207,0.07289217,0.03018566
CIV,Cote d'Ivoire,N,2002,2002,X,1.345268,0.1116102,0.030626,0.01292312,17.366517,1.9,0.2320403,0.07122194,0.03191832
CIV,Cote d'Ivoire,N,2005,,X,1.345268,0.142745,0.04358583,0.01965093,18.336303,1.9,0.2715566,0.09030324,0.04344074
CIV,Cote d'Ivoire,N,2008,2008,X,1.345268,0.1652715,0.05377036,0.02518671,19.497986,1.9,0.2914325,0.1038648,0.05226014
CIV,Cote d'Ivoire,N,2010,,X,1.345268,0.1763414,0.05635775,0.02625337,20.401331,1.9,0.3159246,0.1111344,0.05527358
CIV,Cote d'Ivoire,N,2011,,X,1.345268,0.2070712,0.06711541,0.03155412,20.895311,1.9,0.3626133,0.1307022,0.06560671
CIV,Cote d'Ivoire,N,2012,,X,1.345268,0.1863491,0.05862991,0.02718029,21.418603,1.9,0.3385536,0.1178359,0.0579861
CIV,Cote d'Ivoire,N,2013,,X,1.345268,0.1705593,0.05280746,0.02424191,21.966312,1.9,0.3204402,0.1087695,0.0527141
CIV,Cote d'Ivoire,N,2015,2015,X,1.345268,0.1401163,0.04238343,0.01918411,23.108472,1.9,0.2820691,0.09130231,0.0429902
COD,"Congo, Democratic Republic of",N,1981,2004.89,X,1.262668,0.3994396,0.1380915,0.06531841,27.039468,1.9,0.6173666,0.26614,0.14478
COD,"Congo, Democratic Republic of",N,1984,2004.89,X,1.262668,0.4057646,0.1409415,0.06690645,29.121474,1.9,0.6223813,0.2699501,0.1474183
COD,"Congo, Democratic Republic of",N,1987,2004.89,X,1.262668,0.4070355,0.1415494,0.0672465,31.529823,1.9,0.6232166,0.2707579,0.1479806
COD,"Congo, Democratic Republic of",N,1990,2004.89,X,1.262668,0.5019768,0.1904529,0.09582341,34.614581,1.9,0.704878,0.3321935,0.1924769
COD,"Congo, Democratic Republic of",N,1993,2004.89,X,1.262668,0.7286515,0.3509496,0.2066654,38.833595,1.9,0.8680967,0.5044183,0.3360927
COD,"Congo, Democratic Republic of",N,1996,2004.89,X,1.262668,0.7820073,0.4038184,0.2485636,42.770544,1.9,0.8986549,0.5539907,0.3834882
COD,"Congo, Democratic Republic of",N,1999,2004.89,X,1.262668,0.8462498,0.4747766,0.3091772,45.898667,1.9,0.9315458,0.6160543,0.4475271
COD,"Congo, Democratic Republic of",N,2002,2004.89,X,1.262668,0.8844762,0.5280155,0.3582519,49.835756,1.9,0.95058,0.6603305,0.4961823
COD,"Congo, Democratic Republic of",N,2005,,X,1.262668,0.8603333,0.4932313,0.3258329,54.751476,1.9,0.9380202,0.6316029,0.4643123
COD,"Congo, Democratic Republic of",N,2008,,X,1.262668,0.7553295,0.3760552,0.2265412,60.373608,1.9,0.8829498,0.527893,0.3585996
COD,"Congo, Democratic Republic of",N,2010,,X,1.262668,0.7087191,0.3351948,0.1954399,64.523263,1.9,0.8538863,0.4886676,0.3222967
COD,"Congo, Democratic Republic of",N,2011,,X,1.262668,0.6576185,0.2949893,0.1662948,66.713597,1.9,0.8221784,0.4483045,0.2865404
COD,"Congo, Democratic Republic of",N,2012,,X,1.262668,0.60415,0.2568546,0.1401252,68.978682,1.9,0.786951,0.4078565,0.2525458
COD,"Congo, Democratic Republic of",N,2013,2012.4,X,1.262668,0.5612975,0.2278103,0.1212054,71.316033,1.9,0.7547126,0.3756081,0.2266786
COD,"Congo, Democratic Republic of",N,2015,2012.4,X,1.262668,0.5110443,0.1983129,0.1027776,76.196619,1.9,0.7173518,0.3411597,0.200237
COG,"Congo, Republic of",N,1981,2005,X,1.522707,0.4144482,0.1493026,0.07173551,1.894676,1.9,0.5242964,0.2135044,0.1115394
COG,"Congo, Republic of",N,1984,2005,X,1.522707,0.2848999,0.09142446,0.03982722,2.068132,1.9,0.4014076,0.1421573,0.0675935
COG,"Congo, Republic of",N,1987,2005,X,1.522707,0.3732752,0.1278803,0.05954243,2.249146,1.9,0.4848023,0.1881734,0.09524928
COG,"Congo, Republic of",N,1990,2005,X,1.522707,0.388408,0.1350097,0.06352848,2.440457,1.9,0.4970205,0.1966698,0.1006366
COG,"Congo, Republic of",N,1993,2005,X,1.522707,0.4082371,0.1459151,0.06975914,2.648507,1.9,0.5176058,0.209532,0.1089351
COG,"Congo, Republic of",N,1996,2005,X,1.522707,0.4423847,0.1619197,0.07912361,2.879222,1.9,0.5474284,0.2279681,0.1211597
COG,"Congo, Republic of",N,1999,2005,X,1.522707,0.4765746,0.1851016,0.09331911,3.136344,1.9,0.5860412,0.2546139,0.1392258
COG,"Congo, Republic of",N,2002,2005,X,1.522707,0.4445866,0.1644255,0.08061507,3.40718,1.9,0.5542759,0.2308519,0.1230806
COG,"Congo, Republic of",N,2005,2005,X,1.522707,0.4313334,0.1561958,0.075752,3.718243,1.9,0.534091,0.2214471,0.1167923
COG,"Congo, Republic of",N,2008,,X,1.522707,0.3789197,0.1395568,0.06885663,4.115435,1.9,0.47463,0.1968194,0.1048791
COG,"Congo, Republic of",N,2010,,X,1.522707,0.2889214,0.1025165,0.04945531,4.386693,1.9,0.3770849,0.1487318,0.07703478
COG,"Congo, Republic of",N,2011,2011,X,1.522707,0.2881451,0.1032871,0.05047853,4.51273,1.9,0.3696499,0.1486183,0.0778219
COG,"Congo, Republic of",N,2012,2011,X,1.522707,0.2827647,0.1012978,0.04933501,4.633363,1.9,0.3661213,0.1462117,0.07628594
COG,"Congo, Republic of",N,2013,2011,X,1.522707,0.2795008,0.09973291,0.04843942,4.751393,1.9,0.3637105,0.1443046,0.07507901
COG,"Congo, Republic of",N,2015,2011,X,1.522707,0.2656721,0.09234771,0.04430797,4.995648,1.9,0.3493883,0.1352876,0.06946147
COL,Colombia,N,1981,1992,Y,2.396,0.1472328,0.06439527,0.04521289,28.375991,1.9,0.09557514,0.04915638,0.03846312
COL,Colombia,N,1984,1992,Y,2.396,0.1477462,0.06603045,0.04599184,30.350086,1.9,0.09960719,0.0501347,0.03889858
COL,Colombia,N,1987,1992,Y,2.396,0.1464169,0.06401481,0.04503724,32.324325,1.9,0.09557514,0.04894223,0.03836521
COL,Colombia,N,1990,1992,Y,2.396,0.1385629,0.0608193,0.04360011,34.271565,1.9,0.08935631,0.04716401,0.03756465
COL,Colombia,N,1993,,Y,2.396,0.1575897,0.07294193,0.05300906,36.195168,1.9,0.1058422,0.05810667,0.04567494
COL,Colombia,N,1996,1996,Y,2.396,0.2217358,0.1122324,0.08149232,38.049038,1.9,0.1654951,0.09137826,0.06945591
COL,Colombia,N,1999,1999,Y,2.396,0.2604996,0.1354602,0.09822595,39.819279,1.9,0.2007202,0.1103735,0.08347951
COL,Colombia,N,2002,2002,Y,2.396,0.2029493,0.07885443,0.04385158,41.572491,1.9,0.1429959,0.05434817,0.03029702
COL,Colombia,N,2005,2005,Y,2.396,0.1475219,0.05147391,0.02663288,43.285634,1.9,0.09706662,0.03327682,0.01728087
COL,Colombia,N,2008,2008,Y,2.396,0.1477498,0.05998463,0.03565916,44.901544,1.9,0.1035439,0.04284994,0.02627453
COL,Colombia,N,2010,2010,Y,2.396,0.1158922,0.04262214,0.02335599,45.918097,1.9,0.07715737,0.02865476,0.01606788
COL,Colombia,N,2011,2011,Y,2.396,0.09762402,0.03493662,0.01893022,46.406646,1.9,0.06263092,0.0231455,0.01296052
COL,Colombia,N,2012,2012,Y,2.396,0.09490895,0.0345197,0.01914626,46.881475,1.9,0.0619519,0.02323906,0.01339042
COL,Colombia,N,2013,2013,Y,2.396,0.0864981,0.03210582,0.0180901,47.342981,1.9,0.0568122,0.02184041,0.01283858
COL,Colombia,N,2015,2015,Y,2.396,0.06991803,0.02579677,0.01464505,48.228697,1.9,0.04543564,0.01751317,0.01050368
COM,Comoros,N,1981,2004,X,2.431421,0.177893,0.05315581,0.0223603,0.317606,1.9,0.1109283,0.02786831,0.01067468
COM,Comoros,N,1984,2004,X,2.431421,0.1575241,0.04539786,0.01860981,0.345466,1.9,0.09286271,0.02280566,0.008634141
COM,Comoros,N,1987,2004,X,2.431421,0.1676837,0.04878229,0.02022226,0.376654,1.9,0.1025648,0.02498044,0.009497587
COM,Comoros,N,1990,2004,X,2.431421,0.1823136,0.05426403,0.02290895,0.411594,1.9,0.1124969,0.02860636,0.01098205
COM,Comoros,N,1993,2004,X,2.431421,0.1947423,0.05845243,0.02495619,0.449274,1.9,0.1200256,0.03135053,0.01214472
COM,Comoros,N,1996,2004,X,2.431421,0.2433646,0.0759182,0.03368854,0.488627,1.9,0.1482913,0.04265373,0.01728883
COM,Comoros,N,1999,2004,X,2.431421,0.2462929,0.07722646,0.03435118,0.528848,1.9,0.1504529,0.04347671,0.01768712
COM,Comoros,N,2002,2004,X,2.431421,0.2112088,0.06535901,0.02837271,0.569479,1.9,0.1323944,0.03581734,0.01412621
COM,Comoros,N,2005,,X,2.431421,0.2199578,0.07026363,0.03141221,0.611627,1.9,0.1396444,0.03964453,0.01629987
COM,Comoros,N,2008,,X,2.431421,0.2418922,0.08318535,0.03960977,0.657229,1.9,0.1580437,0.04993234,0.02227438
COM,Comoros,N,2010,,X,2.431421,0.2535218,0.0885361,0.04325213,0.689692,1.9,0.1647148,0.05457496,0.02506425
COM,Comoros,N,2011,,X,2.431421,0.2571237,0.09015524,0.04447317,0.706569,1.9,0.1653396,0.05620904,0.02603887
COM,Comoros,N,2012,,X,2.431421,0.2632496,0.09316259,0.04643707,0.723868,1.9,0.1715094,0.05876009,0.02748498
COM,Comoros,N,2013,,X,2.431421,0.2621484,0.09396789,0.04716766,0.7415,1.9,0.1754753,0.05980809,0.02808358
COM,Comoros,N,2015,2013.5,X,2.431421,0.2733883,0.0987297,0.04995219,0.777424,1.9,0.1809532,0.06327488,0.0300211
CPV,Cabo Verde,N,1981,2001.77,X,1.619888,0.5929609,0.2677215,0.152749,0.291602,1.9,0.6588349,0.3207731,0.1917176
CPV,Cabo Verde,N,1984,2001.77,X,1.619888,0.5438497,0.2373779,0.1313837,0.309397,1.9,0.6189612,0.2882625,0.1675519
CPV,Cabo Verde,N,1987,2001.77,X,1.619888,0.4982908,0.2060816,0.1102781,0.324893,1.9,0.5696418,0.2543851,0.1433191
CPV,Cabo Verde,N,1990,2001.77,X,1.619888,0.4657214,0.1861543,0.09743859,0.341883,1.9,0.5367112,0.2329274,0.128309
CPV,Cabo Verde,N,1993,2001.77,X,1.619888,0.4051652,0.1529332,0.07687373,0.369014,1.9,0.4834912,0.1959553,0.103704
CPV,Cabo Verde,N,1996,2001.77,X,1.619888,0.2556476,0.08090057,0.03635175,0.398773,1.9,0.3215683,0.1116119,0.05282338
CPV,Cabo Verde,N,1999,2001.77,X,1.619888,0.1553262,0.0435084,0.01828294,0.426285,1.9,0.2124172,0.06420109,0.02801297
CPV,Cabo Verde,N,2002,,X,1.619888,0.1088531,0.02930945,0.01195751,0.452106,1.9,0.159263,0.04464245,0.01877224
CPV,Cabo Verde,N,2005,,X,1.619888,0.07751522,0.01893644,0.007371973,0.474567,1.9,0.1177795,0.0303996,0.01207021
CPV,Cabo Verde,N,2008,2007.33,X,1.619888,0.04401091,0.009292512,0.003458407,0.491723,1.9,0.07140354,0.01636907,0.005995346
CPV,Cabo Verde,N,2010,2007.33,X,1.619888,0.04746057,0.01001108,0.003697353,0.502384,1.9,0.07727585,0.0174988,0.00641714
CPV,Cabo Verde,N,2011,2007.33,X,1.619888,0.0397895,0.009025506,0.00336652,0.508067,1.9,0.06930904,0.01593064,0.005831582
CPV,Cabo Verde,N,2012,2007.33,X,1.619888,0.04013385,0.00905054,0.003375678,0.513979,1.9,0.07022057,0.01597397,0.005847924
CPV,Cabo Verde,N,2013,2007.33,X,1.619888,0.0438043,0.009176692,0.003419727,0.520106,1.9,0.07113413,0.01618537,0.005926493
CPV,Cabo Verde,N,2015,2007.33,X,1.619888,0.04565978,0.009467971,0.003515883,0.532913,1.9,0.07210643,0.0166388,0.006097342
CRI,Costa Rica,N,1981,1981,Y,3.419973,0.4513408,0.2164094,0.1352347,2.454129,1.9,0.2469593,0.1075706,0.06232021
CRI,Costa Rica,N,1984,,Y,3.419973,0.3763138,0.1711787,0.1053681,2.659781,1.9,0.1888316,0.08255084,0.04889958
CRI,Costa Rica,N,1987,,Y,3.419973,0.2656245,0.1187017,0.07555844,2.872211,1.9,0.1232408,0.0601054,0.04115223
CRI,Costa Rica,N,1990,1990,Y,3.419973,0.2103162,0.09677374,0.06474704,3.095995,1.9,0.09917195,0.0528769,0.04004493
CRI,Costa Rica,N,1993,1993,Y,3.419973,0.178976,0.0815204,0.0553646,3.341004,1.9,0.08007373,0.04564561,0.0357932
CRI,Costa Rica,N,1996,1996,Y,3.419973,0.1814006,0.08030105,0.05238626,3.596732,1.9,0.0796086,0.04222709,0.03148362
CRI,Costa Rica,N,1999,1999,Y,3.419973,0.142506,0.06207583,0.0390264,3.848723,1.9,0.06369776,0.02994588,0.02128961
CRI,Costa Rica,N,2002,2002,Y,3.419973,0.1082368,0.04477404,0.02743602,4.063204,1.9,0.04476555,0.02123741,0.0142813
CRI,Costa Rica,N,2005,2005,Y,3.419973,0.08652692,0.0312175,0.01669832,4.247841,1.9,0.03136212,0.01102668,0.006271635
CRI,Costa Rica,N,2008,2008,Y,3.419973,0.06063374,0.02187227,0.01243692,4.429508,1.9,0.02190403,0.008844426,0.005633728
CRI,Costa Rica,N,2010,2010,Y,3.419973,0.04474,0.01633382,0.009239017,4.54528,1.9,0.01497311,0.006658724,0.00441065
CRI,Costa Rica,N,2011,2011,Y,3.419973,0.05058763,0.01752808,0.009646593,4.600474,1.9,0.01625097,0.006454444,0.004155399
CRI,Costa Rica,N,2012,2012,Y,3.419973,0.04807913,0.01681424,0.008994746,4.654122,1.9,0.0162675,0.006053364,0.003529922
CRI,Costa Rica,N,2013,2013,Y,3.419973,0.04638244,0.01637362,0.008696909,4.706401,1.9,0.01621999,0.00560256,0.003224883
CRI,Costa Rica,N,2015,2015,Y,3.419973,0.04456543,0.01594284,0.008683381,4.807852,1.9,0.01515505,0.005880836,0.003712889
DJI,Djibouti,N,1981,2002,X,2.707253,0.1008123,0.02707585,0.01105039,0.374937,1.9,0.03918152,0.00954696,0.00387292
DJI,Djibouti,N,1984,2002,X,2.707253,0.1148892,0.03088431,0.01269662,0.406017,1.9,0.04505331,0.01108454,0.004464619
DJI,Djibouti,N,1987,2002,X,2.707253,0.1476586,0.04029452,0.01675836,0.49033,1.9,0.05923956,0.01486062,0.005972464
DJI,Djibouti,N,1990,2002,X,2.707253,0.1998547,0.05830048,0.02499318,0.590398,1.9,0.08767315,0.02278117,0.009212389
DJI,Djibouti,N,1993,2002,X,2.707253,0.2694049,0.0840615,0.0375935,0.618495,1.9,0.1319218,0.03525513,0.0145793
DJI,Djibouti,N,1996,2002,X,2.707253,0.3359812,0.1101757,0.05096177,0.643682,1.9,0.1745337,0.04921004,0.02077966
DJI,Djibouti,N,1999,2002,X,2.707253,0.3744378,0.1264756,0.05964805,0.700099,1.9,0.2004196,0.05838992,0.02503523
DJI,Djibouti,N,2002,2002,X,2.707253,0.3810875,0.1298544,0.06147698,0.746221,1.9,0.2062797,0.06033204,0.02595144
DJI,Djibouti,N,2005,,X,2.707253,0.3671903,0.1326926,0.06804932,0.783254,1.9,0.2025406,0.06776576,0.03403029
DJI,Djibouti,N,2008,,X,2.707253,0.336191,0.1275833,0.06990988,0.822934,1.9,0.186757,0.07062686,0.03927091
DJI,Djibouti,N,2010,,X,2.707253,0.3254617,0.128219,0.07320724,0.851146,1.9,0.1855227,0.07482467,0.04358614
DJI,Djibouti,N,2011,,X,2.707253,0.3193473,0.1284334,0.07474517,0.865937,1.9,0.1855218,0.07680899,0.0455956
DJI,Djibouti,N,2012,2012,X,2.707253,0.3137484,0.1282537,0.07601964,0.881185,1.9,0.1832241,0.07854166,0.04738545
DJI,Djibouti,N,2013,2013,X,2.707253,0.3584488,0.1404396,0.0747802,0.896688,1.9,0.2271002,0.07550878,0.03853073
DJI,Djibouti,N,2015,,X,2.707253,0.3285348,0.1227071,0.06377889,0.927414,1.9,0.1931381,0.06409742,0.03200417
DOM,Dominican Republic,N,1981,1986,Y,2.86902,0.113848,0.03930343,0.0199278,5.943591,1.9,0.05277092,0.01726721,0.009020846
DOM,Dominican Republic,N,1984,1986,Y,2.86902,0.1089456,0.03740956,0.01894674,6.351572,1.9,0.05003358,0.01637057,0.008605754
DOM,Dominican Republic,N,1987,,Y,2.86902,0.1634712,0.05688529,0.02741287,6.764624,1.9,0.08107217,0.02356887,0.01025596
DOM,Dominican Republic,N,1990,,Y,2.86902,0.2665413,0.0921299,0.04289683,7.183647,1.9,0.1349824,0.03752164,0.01476119
DOM,Dominican Republic,N,1993,,Y,2.86902,0.1295292,0.03976279,0.01896663,7.611465,1.9,0.05007138,0.01545354,0.008228881
